id,year,cusip,ardssic,scisect,logk,sumpat,logr,pat
54,75,173036,5,0,7.6984701,167,2.1561899,20
54,76,173036,5,0,7.6984701,167,2.0335901,22
54,77,173036,5,0,7.6984701,167,1.92483,10
54,78,173036,5,0,7.6984701,167,1.9980201,13
54,79,173036,5,0,7.6984701,167,2.1398599,5
55,70,182702,14,0,1.04798,6,-1.30371,0
55,71,182702,14,0,1.04798,6,-1.4378099,0
55,72,182702,14,0,1.04798,6,-1.40242,1
55,73,182702,14,0,1.04798,6,-1.2693501,1
55,74,182702,14,0,1.04798,6,-1.39144,1
55,75,182702,14,0,1.04798,6,-1.53811,0
55,76,182702,14,0,1.04798,6,-1.58476,2
55,77,182702,14,0,1.04798,6,-1.44196,0
55,78,182702,14,0,1.04798,6,-1.31101,0
55,79,182702,14,0,1.04798,6,-1.31987,1
56,70,189468,8,0,3.6111901,10,-.16005,0
56,71,189468,8,0,3.6111901,10,.14755,3
56,72,189468,8,0,3.6111901,10,.087090001,3
56,73,189468,8,0,3.6111901,10,.31228,1
56,74,189468,8,0,3.6111901,10,.39227,1
56,75,189468,8,0,3.6111901,10,-.068439998,0
56,76,189468,8,0,3.6111901,10,-.39814001,2
56,77,189468,8,0,3.6111901,10,-.48644999,0
56,78,189468,8,0,3.6111901,10,-1.06179,1
56,79,189468,8,0,3.6111901,10,-1.68343,2
57,70,193558,19,0,3.8397801,48,1.68795,11
57,71,193558,19,0,3.8397801,48,1.46279,10
57,72,193558,19,0,3.8397801,48,1.4625601,6
57,73,193558,19,0,3.8397801,48,1.1933,9
57,74,193558,19,0,3.8397801,48,.51492,7
57,75,193558,19,0,3.8397801,48,.3874,5
57,76,193558,19,0,3.8397801,48,.60124999,5
57,77,193558,19,0,3.8397801,48,.62507999,10
57,78,193558,19,0,3.8397801,48,.73607999,2
57,79,193558,19,0,3.8397801,48,.73559999,4
58,70,204525,,0,1.9589601,12,-.59443003,3
58,71,204525,,0,1.9589601,12,-.24135,2
58,72,204525,,0,1.9589601,12,-.13582,3
58,73,204525,,0,1.9589601,12,-.032480001,2
58,74,204525,,0,1.9589601,12,.10536,0
58,75,204525,,0,1.9589601,12,-.26080999,1
58,76,204525,,0,1.9589601,12,-.40803999,1
58,77,204525,,0,1.9589601,12,-.43432,2
58,78,204525,,0,1.9589601,12,.27505001,2
58,79,204525,,0,1.9589601,12,.12101,1
59,70,206813,2,0,4.6051898,1,-.093659997,1
59,71,206813,2,0,4.6051898,1,.11732,0
59,72,206813,2,0,4.6051898,1,.21349999,0
59,73,206813,2,0,4.6051898,1,.21483999,0
59,74,206813,2,0,4.6051898,1,-.030370001,0
59,75,206813,2,0,4.6051898,1,-.097180001,0
59,76,206813,2,0,4.6051898,1,-.10446,0
59,77,206813,2,0,4.6051898,1,-.04414,1
59,78,206813,2,0,4.6051898,1,-.036249999,0
59,79,206813,2,0,4.6051898,1,-.097120002,0
60,70,208291,14,1,2.37029,9,.74057001,2
60,71,208291,14,1,2.37029,9,.63278002,1
60,72,208291,14,1,2.37029,9,.89608997,3
60,73,208291,14,1,2.37029,9,.98668998,0
60,74,208291,14,1,2.37029,9,.3285,0
60,75,208291,14,1,2.37029,9,.40156999,0
60,76,208291,14,1,2.37029,9,.40079999,3
60,77,208291,14,1,2.37029,9,.42021,2
60,78,208291,14,1,2.37029,9,.21689001,1
60,79,208291,14,1,2.37029,9,.032639999,0
61,70,209759,18,0,4.7986999,6,.42006999,1
61,71,209759,18,0,4.7986999,6,.26010999,4
61,72,209759,18,0,4.7986999,6,.37224999,1
61,73,209759,18,0,4.7986999,6,.29563999,1
61,74,209759,18,0,4.7986999,6,.26629999,1
61,75,209759,18,0,4.7986999,6,.22299001,0
61,76,209759,18,0,4.7986999,6,.3493,0
61,77,209759,18,0,4.7986999,6,.40386,0
61,78,209759,18,0,4.7986999,6,.48857999,2
61,79,209759,18,0,4.7986999,6,.60399002,1
62,70,211452,9,0,7.0841699,457,3.5952201,101
62,71,211452,9,0,7.0841699,457,3.5859599,66
62,72,211452,9,0,7.0841699,457,3.5322199,69
62,73,211452,9,0,7.0841699,457,3.4990101,63
62,74,211452,9,0,7.0841699,457,3.52812,66
62,75,211452,9,0,7.0841699,457,3.4505401,61
62,76,211452,9,0,7.0841699,457,3.3881299,47
62,77,211452,9,0,7.0841699,457,3.25191,48
62,78,211452,9,0,7.0841699,457,3.2918,64
62,79,211452,9,0,7.0841699,457,3.1796999,39
63,70,212363,11,1,5.8410602,164,3.5278201,15
63,71,212363,11,1,5.8410602,164,3.54214,9
63,72,212363,11,1,5.8410602,164,3.38767,15
63,73,212363,11,1,5.8410602,164,3.81181,21
63,74,212363,11,1,5.8410602,164,3.8536301,33
63,75,212363,11,1,5.8410602,164,3.6463101,16
63,76,212363,11,1,5.8410602,164,3.76687,27
63,77,212363,11,1,5.8410602,164,3.9146399,17
63,78,212363,11,1,5.8410602,164,4.2247901,22
63,79,212363,11,1,5.8410602,164,4.4647999,13
64,70,227111,3,1,3.21138,51,.56871998,5
64,71,227111,3,1,3.21138,51,.52184999,10
64,72,227111,3,1,3.21138,51,.65493,6
64,73,227111,3,1,3.21138,51,.98913997,7
64,74,227111,3,1,3.21138,51,.94527,5
64,75,227111,3,1,3.21138,51,.89187002,5
64,76,227111,3,1,3.21138,51,.93880999,7
64,77,227111,3,1,3.21138,51,.94239998,7
64,78,227111,3,1,3.21138,51,.85535002,5
64,79,227111,3,1,3.21138,51,.85408998,9
65,70,227813,13,0,2.9323699,32,.12341,7
65,71,227813,13,0,2.9323699,32,.27928001,10
65,72,227813,13,0,2.9323699,32,.42657,7
65,73,227813,13,0,2.9323699,32,.46092001,4
65,74,227813,13,0,2.9323699,32,.55936998,4
65,75,227813,13,0,2.9323699,32,.78100002,2
65,76,227813,13,0,2.9323699,32,.94483,5
65,77,227813,13,0,2.9323699,32,.95064998,2
65,78,227813,13,0,2.9323699,32,.99699003,3
65,79,227813,13,0,2.9323699,32,.93475002,5
66,70,229669,14,1,1.75899,38,-1.10526,6
66,71,229669,14,1,1.75899,38,-.76244003,10
66,72,229669,14,1,1.75899,38,-.69314998,8
66,73,229669,14,1,1.75899,38,-.75518,3
66,74,229669,14,1,1.75899,38,-.47308999,2
66,75,229669,14,1,1.75899,38,-.27096,4
66,76,229669,14,1,1.75899,38,-.94498998,4
66,77,229669,14,1,1.75899,38,-.90538001,2
66,78,229669,14,1,1.75899,38,-.27818999,13
66,79,229669,14,1,1.75899,38,-.58824998,2
67,70,238107,11,1,2.9052801,32,1.7363501,2
67,71,238107,11,1,2.9052801,32,1.27493,1
67,72,238107,11,1,2.9052801,32,1.075,1
67,73,238107,11,1,2.9052801,32,1.3589,1
67,74,238107,11,1,2.9052801,32,1.58188,3
67,75,238107,11,1,2.9052801,32,1.30041,4
67,76,238107,11,1,2.9052801,32,1.76142,3
67,77,238107,11,1,2.9052801,32,1.86752,11
67,78,238107,11,1,2.9052801,32,2.1414499,4
67,79,238107,11,1,2.9052801,32,2.09267,5
68,70,239577,6,0,4.3352499,219,1.72383,9
68,71,239577,6,0,4.3352499,219,1.63301,15
68,72,239577,6,0,4.3352499,219,1.64616,17
68,73,239577,6,0,4.3352499,219,1.45988,19
68,74,239577,6,0,4.3352499,219,1.44056,18
68,75,239577,6,0,4.3352499,219,1.4483401,21
68,76,239577,6,0,4.3352499,219,1.58172,35
68,77,239577,6,0,4.3352499,219,1.65617,33
68,78,239577,6,0,4.3352499,219,1.75298,32
68,79,239577,6,0,4.3352499,219,1.87082,44
69,70,244199,10,0,5.8724599,560,4.0596399,70
69,71,244199,10,0,5.8724599,560,4.0780001,63
69,72,244199,10,0,5.8724599,560,4.1181898,75
69,73,244199,10,0,5.8724599,560,4.2407298,60
69,74,244199,10,0,5.8724599,560,4.29807,63
69,75,244199,10,0,5.8724599,560,4.3341198,86
69,76,244199,10,0,5.8724599,560,4.3775101,68
69,77,244199,10,0,5.8724599,560,4.5457301,49
69,78,244199,10,0,5.8724599,560,4.5904398,78
69,79,244199,10,0,5.8724599,560,4.6960201,81
70,70,248631,18,0,4.0030398,95,1.05423,20
70,71,248631,18,0,4.0030398,95,1.02257,14
70,72,248631,18,0,4.0030398,95,1.16221,19
70,73,248631,18,0,4.0030398,95,1.53614,12
70,74,248631,18,0,4.0030398,95,1.40534,7
70,75,248631,18,0,4.0030398,95,1.24573,10
70,76,248631,18,0,4.0030398,95,1.46843,6
70,77,248631,18,0,4.0030398,95,1.65525,12
70,78,248631,18,0,4.0030398,95,1.63405,20
70,79,248631,18,0,4.0030398,95,1.61617,9
71,70,250595,3,1,4.2218699,117,1.83918,7
71,71,250595,3,1,4.2218699,117,1.83676,8
71,72,250595,3,1,4.2218699,117,2.24071,10
71,73,250595,3,1,4.2218699,117,2.2574999,7
71,74,250595,3,1,4.2218699,117,2.0976501,15
71,75,250595,3,1,4.2218699,117,2.0411699,17
71,76,250595,3,1,4.2218699,117,2.0882199,20
71,77,250595,3,1,4.2218699,117,2.12098,14
71,78,250595,3,1,4.2218699,117,2.1422701,17
71,79,250595,3,1,4.2218699,117,2.0590799,17
72,70,252165,3,1,3.4893799,21,1.4244601,6
72,71,252165,3,1,3.4893799,21,1.32315,1
72,72,252165,3,1,3.4893799,21,1.39847,5
72,73,252165,3,1,3.4893799,21,1.57288,3
72,74,252165,3,1,3.4893799,21,1.6228499,1
72,75,252165,3,1,3.4893799,21,1.60382,1
72,76,252165,3,1,3.4893799,21,1.71927,5
72,77,252165,3,1,3.4893799,21,1.90911,2
72,78,252165,3,1,3.4893799,21,1.9801,3
72,79,252165,3,1,3.4893799,21,2.06744,1
73,70,252741,3,1,6.3080902,324,2.5120399,29
73,71,252741,3,1,6.3080902,324,2.4665201,28
73,72,252741,3,1,6.3080902,324,2.4567599,39
73,73,252741,3,1,6.3080902,324,2.4252,35
73,74,252741,3,1,6.3080902,324,2.5010099,33
73,75,252741,3,1,6.3080902,324,2.72247,44
73,76,252741,3,1,6.3080902,324,2.8717501,42
73,77,252741,3,1,6.3080902,324,2.9986701,55
73,78,252741,3,1,6.3080902,324,3.1341701,43
73,79,252741,3,1,6.3080902,324,3.19274,33
74,70,253849,11,1,3.4992599,73,2.68415,6
74,71,253849,11,1,3.4992599,73,2.85849,3
74,72,253849,11,1,3.4992599,73,3.0025599,6
74,73,253849,11,1,3.4992599,73,3.15416,9
74,74,253849,11,1,3.4992599,73,3.4430201,11
74,75,253849,11,1,3.4992599,73,3.6312201,8
74,76,253849,11,1,3.4992599,73,3.7588699,5
74,77,253849,11,1,3.4992599,73,4.0004401,9
74,78,253849,11,1,3.4992599,73,4.2978902,21
74,79,253849,11,1,3.4992599,73,4.38802,4
75,70,260543,3,1,7.5823698,2655,4.6146402,419
75,71,260543,3,1,7.5823698,2655,4.60252,391
75,72,260543,3,1,7.5823698,2655,4.6507602,363
75,73,260543,3,1,7.5823698,2655,4.71206,397
75,74,260543,3,1,7.5823698,2655,4.8446898,346
75,75,260543,3,1,7.5823698,2655,4.8698702,299
75,76,260543,3,1,7.5823698,2655,4.9254098,323
75,77,260543,3,1,7.5823698,2655,4.9370899,332
75,78,260543,3,1,7.5823698,2655,4.9914598,322
75,79,260543,3,1,7.5823698,2655,5.05269,273
76,70,260561,18,0,4.10676,1,-.91188997,1
76,71,260561,18,0,4.10676,1,-1.11336,0
76,72,260561,18,0,4.10676,1,-.92129999,0
76,73,260561,18,0,4.10676,1,-1.16466,1
76,74,260561,18,0,4.10676,1,-.56797999,0
76,75,260561,18,0,4.10676,1,-.55593002,0
76,76,260561,18,0,4.10676,1,-.47073999,0
76,77,260561,18,0,4.10676,1,-.51243001,0
76,78,260561,18,0,4.10676,1,-.69378,0
76,79,260561,18,0,4.10676,1,-.50483,0
77,70,266849,12,0,2.83478,6,.28104001,4
77,71,266849,12,0,2.83478,6,.27610999,0
77,72,266849,12,0,2.83478,6,.25464001,3
77,73,266849,12,0,2.83478,6,.33001,1
77,74,266849,12,0,2.83478,6,.32170999,1
77,75,266849,12,0,2.83478,6,.1875,0
77,76,266849,12,0,2.83478,6,.24739,0
77,77,266849,12,0,2.83478,6,.29774001,1
77,78,266849,12,0,2.83478,6,.15895,0
77,79,266849,12,0,2.83478,6,.12285,0
78,70,268457,19,1,2.7111199,28,1.05423,22
78,71,268457,19,1,2.7111199,28,.87791002,8
78,72,268457,19,1,2.7111199,28,.83291,8
78,73,268457,19,1,2.7111199,28,.97753,7
78,74,268457,19,1,2.7111199,28,.86940002,1
78,75,268457,19,1,2.7111199,28,.81463999,5
78,76,268457,19,1,2.7111199,28,1.21653,1
78,77,268457,19,1,2.7111199,28,1.5537699,2
78,78,268457,19,1,2.7111199,28,1.56192,4
78,79,268457,19,1,2.7111199,28,1.67804,0
79,70,276317,9,0,2.02651,32,-1.01603,3
79,71,276317,9,0,2.02651,32,-.99063998,7
79,72,276317,9,0,2.02651,32,-1.10866,6
79,73,276317,9,0,2.02651,32,-1.73335,0
79,74,276317,9,0,2.02651,32,-1.63104,0
79,75,276317,9,0,2.02651,32,-1.77862,3
79,76,276317,9,0,2.02651,32,-1.73118,0
79,77,276317,9,0,2.02651,32,-1.62602,7
79,78,276317,9,0,2.02651,32,-1.56468,7
79,79,276317,9,0,2.02651,32,-1.55176,9
80,70,277461,17,1,7.5994101,2117,5.2403798,495
80,71,277461,17,1,7.5994101,2117,5.2814398,457
80,72,277461,17,1,7.5994101,2117,5.3713298,387
80,73,277461,17,1,7.5994101,2117,5.4514699,264
80,74,277461,17,1,7.5994101,2117,5.45502,236
80,75,277461,17,1,7.5994101,2117,5.4952502,213
80,76,277461,17,1,7.5994101,2117,5.50737,239
80,77,277461,17,1,7.5994101,2117,5.4833102,254
80,78,277461,17,1,7.5994101,2117,5.51021,256
80,79,277461,17,1,7.5994101,2117,5.5879698,268
81,70,278058,,0,5.9606299,818,3.2767701,102
81,71,278058,,0,5.9606299,818,3.3259101,112
81,72,278058,,0,5.9606299,818,3.22067,87
81,73,278058,,0,5.9606299,818,3.3466301,114
81,74,278058,,0,5.9606299,818,3.2397201,105
81,75,278058,,0,5.9606299,818,3.00722,95
81,76,278058,,0,5.9606299,818,3.0401001,107
81,77,278058,,0,5.9606299,818,3.05656,98
81,78,278058,,0,5.9606299,818,3.3982,118
81,79,278058,,0,5.9606299,818,3.6688299,94
82,70,279029,3,1,3.5060999,37,1.2301199,7
82,71,279029,3,1,3.5060999,37,1.31952,4
82,72,279029,3,1,3.5060999,37,1.44055,6
82,73,279029,3,1,3.5060999,37,1.55537,5
82,74,279029,3,1,3.5060999,37,1.55065,6
82,75,279029,3,1,3.5060999,37,1.56488,6
82,76,279029,3,1,3.5060999,37,1.57688,4
82,77,279029,3,1,3.5060999,37,1.61067,4
82,78,279029,3,1,3.5060999,37,1.6488301,3
82,79,279029,3,1,3.5060999,37,1.68767,3
83,70,281347,14,1,2.20875,32,.02399,1
83,71,281347,14,1,2.20875,32,.14122,2
83,72,281347,14,1,2.20875,32,.39069,3
83,73,281347,14,1,2.20875,32,.38201001,5
83,74,281347,14,1,2.20875,32,.19787,8
83,75,281347,14,1,2.20875,32,.41604,3
83,76,281347,14,1,2.20875,32,-.050480001,2
83,77,281347,14,1,2.20875,32,.18585999,1
83,78,281347,14,1,2.20875,32,.35749999,2
83,79,281347,14,1,2.20875,32,.33847001,8
84,70,284587,6,0,.69797999,9,-.74524999,0
84,71,284587,6,0,.69797999,9,-1.27551,2
84,72,284587,6,0,.69797999,9,-1.93794,1
84,73,284587,6,0,.69797999,9,-1.52305,2
84,74,284587,6,0,.69797999,9,-1.39144,0
84,75,284587,6,0,.69797999,9,-1.46815,1
84,76,284587,6,0,.69797999,9,-1.54609,2
84,77,284587,6,0,.69797999,9,-1.2693501,2
84,78,284587,6,0,.69797999,9,-1.13618,1
84,79,284587,6,0,.69797999,9,-1.2201101,0
85,70,285551,11,1,2.33448,16,1.01501,4
85,71,285551,11,1,2.33448,16,.63278002,4
85,72,285551,11,1,2.33448,16,.75893003,4
85,73,285551,11,1,2.33448,16,.73049998,7
85,74,285551,11,1,2.33448,16,-.51225001,0
85,75,285551,11,1,2.33448,16,-.36954001,0
85,76,285551,11,1,2.33448,16,.42414999,2
85,77,285551,11,1,2.33448,16,-.47646999,0
85,78,285551,11,1,2.33448,16,-1.07288,2
85,79,285551,11,1,2.33448,16,-.71432,1
86,70,286065,13,0,1.62787,23,-.34757,5
86,71,286065,13,0,1.62787,23,-.11752,2
86,72,286065,13,0,1.62787,23,.30748001,5
86,73,286065,13,0,1.62787,23,.46742001,6
86,74,286065,13,0,1.62787,23,.23774,2
86,75,286065,13,0,1.62787,23,.30254999,3
86,76,286065,13,0,1.62787,23,-.072360002,2
86,77,286065,13,0,1.62787,23,-.04989,2
86,78,286065,13,0,1.62787,23,.15078001,0
86,79,286065,13,0,1.62787,23,-.061829999,3
87,70,292659,14,1,.60874999,43,.79734999,12
87,71,292659,14,1,.60874999,43,.77254999,9
87,72,292659,14,1,.60874999,43,1.0296201,2
87,73,292659,14,1,.60874999,43,.74800998,9
87,74,292659,14,1,.60874999,43,.05082,3
87,75,292659,14,1,.60874999,43,-.24279,5
87,76,292659,14,1,.60874999,43,-.42363,6
87,77,292659,14,1,.60874999,43,.081569999,6
87,78,292659,14,1,.60874999,43,.27021,8
87,79,292659,14,1,.60874999,43,.45688999,4
88,70,296659,13,0,2.4018199,43,-.69979,6
88,71,296659,13,0,2.4018199,43,-.68897003,2
88,72,296659,13,0,2.4018199,43,-.79628998,2
88,73,296659,13,0,2.4018199,43,-.68379003,5
88,74,296659,13,0,2.4018199,43,-.79000002,8
88,75,296659,13,0,2.4018199,43,-.82879001,4
88,76,296659,13,0,2.4018199,43,-.66918999,3
88,77,296659,13,0,2.4018199,43,-.84297001,4
88,78,296659,13,0,2.4018199,43,-.86094999,13
88,79,296659,13,0,2.4018199,43,-.95971,4
89,70,302290,5,0,9.6662598,1972,4.7038898,269
89,71,302290,5,0,9.6662598,1972,4.6299601,247
89,72,302290,5,0,9.6662598,1972,4.6634402,246
89,73,302290,5,0,9.6662598,1972,4.7582502,211
89,74,302290,5,0,9.6662598,1972,5.0020499,197
89,75,302290,5,0,9.6662598,1972,4.98035,244
89,76,302290,5,0,9.6662598,1972,5.0000501,234
89,77,302290,5,0,9.6662598,1972,5.0603299,303
89,78,302290,5,0,9.6662598,1972,5.2168999,280
89,79,302290,5,0,9.6662598,1972,5.4016399,257
90,70,302491,3,1,6.2766099,867,3.5271101,181
90,71,302491,3,1,6.2766099,867,3.5359399,156
90,72,302491,3,1,6.2766099,867,3.6259699,146
90,73,302491,3,1,6.2766099,867,3.7091401,127
90,74,302491,3,1,6.2766099,867,3.8025501,96
90,75,302491,3,1,6.2766099,867,3.691,93
90,76,302491,3,1,6.2766099,867,3.6824701,106
90,77,302491,3,1,6.2766099,867,3.61568,125
90,78,302491,3,1,6.2766099,867,3.73752,94
90,79,302491,3,1,6.2766099,867,3.9164901,80
91,70,302808,4,1,3.43855,4,-.87678999,2
91,71,302808,4,1,3.43855,4,-1.08821,0
91,72,302808,4,1,3.43855,4,-1.01888,1
91,73,302808,4,1,3.43855,4,-.92953998,1
91,74,302808,4,1,3.43855,4,-.49107999,0
91,75,302808,4,1,3.43855,4,-.68000001,0
91,76,302808,4,1,3.43855,4,-.50667,1
91,77,302808,4,1,3.43855,4,-.57986999,1
91,78,302808,4,1,3.43855,4,-.62259001,0
91,79,302808,4,1,3.43855,4,-.53319001,0
92,70,302855,14,1,1.68637,5,.30735001,2
92,71,302855,14,1,1.68637,5,.52741998,0
92,72,302855,14,1,1.68637,5,.78070003,1
92,73,302855,14,1,1.68637,5,.11192,0
92,74,302855,14,1,1.68637,5,-.39908001,0
92,75,302855,14,1,1.68637,5,-.83955002,0
92,76,302855,14,1,1.68637,5,-.94309998,2
92,77,302855,14,1,1.68637,5,-.88858002,1
92,78,302855,14,1,1.68637,5,-1.65696,1
92,79,302855,14,1,1.68637,5,-2.7036901,0
93,70,338027,17,1,3.1977401,14,.79185998,0
93,71,338027,17,1,3.1977401,14,.73813999,0
93,72,338027,17,1,3.1977401,14,.59609002,1
93,73,338027,17,1,3.1977401,14,.43083,1
93,74,338027,17,1,3.1977401,14,.54163003,0
93,75,338027,17,1,3.1977401,14,.51471001,3
93,76,338027,17,1,3.1977401,14,.57305998,5
93,77,338027,17,1,3.1977401,14,.56693,2
93,78,338027,17,1,3.1977401,14,.68357003,1
93,79,338027,17,1,3.1977401,14,.71131998,1
94,70,345370,15,0,8.6091204,1267,6.20574,214
94,71,345370,15,0,8.6091204,1267,6.2774401,192
94,72,345370,15,0,8.6091204,1267,6.4314899,176
94,73,345370,15,0,8.6091204,1267,6.6547999,205
94,74,345370,15,0,8.6091204,1267,6.55826,214
94,75,345370,15,0,8.6091204,1267,6.3661098,128
94,76,345370,15,0,8.6091204,1267,6.5214701,109
94,77,345370,15,0,8.6091204,1267,6.6870098,112
94,78,345370,15,0,8.6091204,1267,6.83567,140
94,79,345370,15,0,8.6091204,1267,6.90874,183
95,70,350244,12,0,3.8422301,191,1.26187,27
95,71,350244,12,0,3.8422301,191,1.29776,21
95,72,350244,12,0,3.8422301,191,1.2527601,19
95,73,350244,12,0,3.8422301,191,1.31899,16
95,74,350244,12,0,3.8422301,191,1.06264,35
95,75,350244,12,0,3.8422301,191,1.3825901,23
95,76,350244,12,0,3.8422301,191,1.4565099,19
95,77,350244,12,0,3.8422301,191,1.63715,26
95,78,350244,12,0,3.8422301,191,1.87916,33
95,79,350244,12,0,3.8422301,191,1.75137,20
96,70,351604,17,1,3.75789,75,2.6372399,10
96,71,351604,17,1,3.75789,75,2.6054001,8
96,72,351604,17,1,3.75789,75,2.5604,12
96,73,351604,17,1,3.75789,75,2.36551,7
96,74,351604,17,1,3.75789,75,2.37112,9
96,75,351604,17,1,3.75789,75,2.5173199,10
96,76,351604,17,1,3.75789,75,2.5065899,6
96,77,351604,17,1,3.75789,75,2.6866701,11
96,78,351604,17,1,3.75789,75,2.76581,13
96,79,351604,17,1,3.75789,75,2.7779601,7
97,70,353514,13,0,2.4635201,32,.077490002,6
97,71,353514,13,0,2.4635201,32,.086139999,12
97,72,353514,13,0,2.4635201,32,.45107999,12
97,73,353514,13,0,2.4635201,32,.81260002,7
97,74,353514,13,0,2.4635201,32,.56230003,1
97,75,353514,13,0,2.4635201,32,.69586998,2
97,76,353514,13,0,2.4635201,32,.67909002,1
97,77,353514,13,0,2.4635201,32,.67062002,1
97,78,353514,13,0,2.4635201,32,.36017001,2
97,79,353514,13,0,2.4635201,32,.2176,6
98,70,361428,5,0,5.6932402,392,2.2282801,77
98,71,361428,5,0,5.6932402,392,2.17226,71
98,72,361428,5,0,5.6932402,392,2.2368701,84
98,73,361428,5,0,5.6932402,392,2.1963601,40
98,74,361428,5,0,5.6932402,392,2.1786301,47
98,75,361428,5,0,5.6932402,392,2.0650401,30
98,76,361428,5,0,5.6932402,392,2.1693101,30
98,77,361428,5,0,5.6932402,392,2.1103201,65
98,78,361428,5,0,5.6932402,392,2.2302301,47
98,79,361428,5,0,5.6932402,392,2.29211,49
99,70,361765,8,0,5.3148298,231,2.4828801,39
99,71,361765,8,0,5.3148298,231,2.34337,42
99,72,361765,8,0,5.3148298,231,2.0999801,28
99,73,361765,8,0,5.3148298,231,2.1776099,33
99,74,361765,8,0,5.3148298,231,2.1854701,26
99,75,361765,8,0,5.3148298,231,2.0186801,24
99,76,361765,8,0,5.3148298,231,.82318002,26
99,77,361765,8,0,5.3148298,231,1.6504,38
99,78,361765,8,0,5.3148298,231,1.8888201,26
99,79,361765,8,0,5.3148298,231,1.9684401,30
100,70,367410,16,0,1.44172,0,1.01501,1
100,71,367410,16,0,1.44172,0,.45045999,2
100,72,367410,16,0,1.44172,0,.83291,0
100,73,367410,16,0,1.44172,0,.67847002,0
100,74,367410,16,0,1.44172,0,1.08657,0
100,75,367410,16,0,1.44172,0,1.1275001,0
100,76,367410,16,0,1.44172,0,1.26372,0
100,77,367410,16,0,1.44172,0,2.03754,0
100,78,367410,16,0,1.44172,0,2.1459899,0
100,79,367410,16,0,1.44172,0,1.74163,0
101,70,368514,17,1,.86252999,10,-2.2038701,0
101,71,368514,17,1,.86252999,10,-2.2575901,0
101,72,368514,17,1,.86252999,10,-1.76609,3
101,73,368514,17,1,.86252999,10,-1.27606,0
101,74,368514,17,1,.86252999,10,-1.07329,0
101,75,368514,17,1,.86252999,10,-1.08087,2
101,76,368514,17,1,.86252999,10,-.64929998,0
101,77,368514,17,1,.86252999,10,-.54381001,2
101,78,368514,17,1,.86252999,10,-.29940999,3
101,79,368514,17,1,.86252999,10,-.34641999,0
102,70,369856,1,0,6.7125301,340,3.2574201,59
102,71,369856,1,0,6.7125301,340,3.2674699,47
102,72,369856,1,0,6.7125301,340,3.32038,60
102,73,369856,1,0,6.7125301,340,3.2609501,61
102,74,369856,1,0,6.7125301,340,3.2858801,58
102,75,369856,1,0,6.7125301,340,3.3826301,46
102,76,369856,1,0,6.7125301,340,3.6008,29
102,77,369856,1,0,6.7125301,340,3.69168,34
102,78,369856,1,0,6.7125301,340,3.80041,21
102,79,369856,1,0,6.7125301,340,3.82988,31
103,70,370334,1,0,6.0403199,156,2.7797401,54
103,71,370334,1,0,6.0403199,156,2.9014699,21
103,72,370334,1,0,6.0403199,156,2.9437499,25
103,73,370334,1,0,6.0403199,156,3.0127399,28
103,74,370334,1,0,6.0403199,156,2.9743099,20
103,75,370334,1,0,6.0403199,156,2.9957299,16
103,76,370334,1,0,6.0403199,156,3.0896399,20
103,77,370334,1,0,6.0403199,156,3.0399799,28
103,78,370334,1,0,6.0403199,156,3.1660099,7
103,79,370334,1,0,6.0403199,156,3.25208,12
104,70,370442,15,0,8.9602098,3082,6.5664101,608
104,71,370442,15,0,8.9602098,3082,6.9568701,553
104,72,370442,15,0,8.9602098,3082,6.9700899,557
104,73,370442,15,0,8.9602098,3082,7.0621099,507
104,74,370442,15,0,8.9602098,3082,7.0652399,443
104,75,370442,15,0,8.9602098,3082,6.7648602,318
104,76,370442,15,0,8.9602098,3082,6.8284998,300
104,77,370442,15,0,8.9602098,3082,6.9025302,306
104,78,370442,15,0,8.9602098,3082,6.96345,332
104,79,370442,15,0,8.9602098,3082,7.0343199,319
105,70,370622,7,0,4.53263,49,.65833002,3
105,71,370622,7,0,4.53263,49,.75057,6
105,72,370622,7,0,4.53263,49,.87171,6
105,73,370622,7,0,4.53263,49,1.05703,5
105,74,370622,7,0,4.53263,49,1.09031,6
105,75,370622,7,0,4.53263,49,1.13378,10
105,76,370622,7,0,4.53263,49,1.24317,6
105,77,370622,7,0,4.53263,49,1.0797,6
105,78,370622,7,0,4.53263,49,1.1403199,8
105,79,370622,7,0,4.53263,49,1.29923,2
106,70,373730,17,1,1.268,77,.32106,20
106,71,373730,17,1,1.268,77,-.061469998,14
106,72,373730,17,1,1.268,77,.24372999,16
106,73,373730,17,1,1.268,77,.26076999,18
106,74,373730,17,1,1.268,77,.069329999,9
106,75,373730,17,1,1.268,77,.11388,3
106,76,373730,17,1,1.268,77,.18097,6
106,77,373730,17,1,1.268,77,.31038001,13
106,78,373730,17,1,1.268,77,.73180997,5
106,79,373730,17,1,1.268,77,1.12994,7
107,70,375046,12,0,3.19719,24,1.83918,1
107,71,375046,12,0,3.19719,24,1.38,0
107,72,375046,12,0,3.19719,24,.84026998,1
107,73,375046,12,0,3.19719,24,1.0853699,1
107,74,375046,12,0,3.19719,24,1.08715,1
107,75,375046,12,0,3.19719,24,.55348003,4
107,76,375046,12,0,3.19719,24,.12809999,5
107,77,375046,12,0,3.19719,24,.17383,6
107,78,375046,12,0,3.19719,24,.10434,2
107,79,375046,12,0,3.19719,24,.00985,4
108,70,375766,4,1,5.3355999,201,2.94362,28
